queryTimestamp,dodoPriceEdgePercentage,timeLag,chainlinkTimestamp,dodoPrice,chainlinkPrice,currencyPair
1618100080.0868802,-8.017142422021703,6719.086880207062,1618093361,397.664628,367.0120200297564,AAVE-USDC
1618100534.543044,-8.017142422021703,7173.543044090271,1618093361,397.664628,367.0120200297564,AAVE-USDC
1618100989.125574,-8.017142422021703,7628.125574111938,1618093361,397.664628,367.0120200297564,AAVE-USDC
1618101443.5178325,-8.017142422021703,8082.517832279205,1618093361,397.664628,367.0120200297564,AAVE-USDC
1618101898.4269042,-8.017142422021703,8537.426904201508,1618093361,397.664628,367.0120200297564,AAVE-USDC
1618102352.817449,-8.017142422021703,8991.817449569702,1618093361,397.664628,367.0120200297564,AAVE-USDC
1618102807.198993,-8.145380340099377,9446.198992967606,1618093361,398.175747,367.0120200297564,AAVE-USDC
1618103261.7402463,-8.145380340099377,9900.740246295927,1618093361,398.175747,367.0120200297564,AAVE-USDC
1618103715.9291525,-8.145380340099377,10354.92915225029,1618093361,398.175747,367.0120200297564,AAVE-USDC
1618104170.3751578,-8.145380340099377,10809.3751578331,1618093361,398.175747,367.0120200297564,AAVE-USDC
1618104626.0110853,-8.145380340099377,11265.011085271835,1618093361,398.175747,367.0120200297564,AAVE-USDC
1618104982.0810783,-8.145380340099377,11621.08107829094,1618093361,398.175747,367.0120200297564,AAVE-USDC
1618106062.546394,-8.145380340099377,12701.546393871307,1618093361,398.175747,367.0120200297564,AAVE-USDC
1618106970.6887598,-8.481229091360559,13609.688759803772,1618093361,399.517586,367.0120200297564,AAVE-USDC
1618107876.347931,-8.481229091360559,14515.347930669785,1618093361,399.517586,367.0120200297564,AAVE-USDC
1618108782.0583494,-7.436672781458629,163.05834937095642,1618108619,399.517586,370.8719129116123,AAVE-USDC
1618109688.7306254,-7.436672781458629,1069.7306253910065,1618108619,399.517586,370.8719129116123,AAVE-USDC
1618110597.268744,-7.653575792452203,1978.268743991852,1618108619,400.38633,370.8719129116123,AAVE-USDC
1618111503.1803577,-7.653575792452203,2884.180357456208,1618108619,400.38633,370.8719129116123,AAVE-USDC
1618112410.3473916,-7.653575792452203,3791.347391605377,1618108619,400.38633,370.8719129116123,AAVE-USDC
1618113315.9606287,-7.653575792452203,4696.96062874794,1618108619,400.38633,370.8719129116123,AAVE-USDC
1618114221.0160344,-7.482496270367527,5602.0160343647,1618108619,399.700956,370.8719129116123,AAVE-USDC
1618115125.2740705,-7.482496270367527,6506.274070501328,1618108619,399.700956,370.8719129116123,AAVE-USDC
1618116029.6884763,-7.482496270367527,7410.688476324081,1618108619,399.700956,370.8719129116123,AAVE-USDC
1618116933.9452918,-7.014627005859704,8314.945291757584,1618108619,397.832797,370.8719129116123,AAVE-USDC
1618117838.1884208,-6.913355477289201,9219.188420772552,1618108619,397.429621,370.8719129116123,AAVE-USDC
1618118742.9473417,-6.913355477289201,10123.947341680529,1618108619,397.429621,370.8719129116123,AAVE-USDC
1618119649.3779242,-6.913355477289201,11030.377924203873,1618108619,397.429621,370.8719129116123,AAVE-USDC
1618120553.6822803,-7.512649904819354,536.6822805404663,1618120017,395.47983,366.8444527488277,AAVE-USDC
1618121457.8884594,-7.766880257327053,1440.888459444046,1618120017,396.488012,366.8444527488277,AAVE-USDC
1618122362.4642708,-7.294298017553248,2345.4642708301544,1618120017,394.616052,366.8444527488277,AAVE-USDC
1618123266.675191,-8.34538625309663,612.6751909255981,1618122654,394.616052,363.00293653977593,AAVE-USDC
1618124171.224132,-9.061638682347292,1517.2241320610046,1618122654,397.45805,363.00293653977593,AAVE-USDC
1618125075.493924,-9.061638682347292,2421.493923902512,1618122654,397.45805,363.00293653977593,AAVE-USDC
1618125979.9806702,-8.575472465089803,3325.9806702137,1618122654,395.526686,363.00293653977593,AAVE-USDC
1618126884.4123847,-8.575472465089803,4230.412384748459,1618122654,395.526686,363.00293653977593,AAVE-USDC
1618127788.6085494,-6.694979093307214,5134.608549356461,1618122654,388.147623,363.00293653977593,AAVE-USDC
1618128693.0912004,-7.092203468368847,6039.091200351715,1618122654,389.694348,363.00293653977593,AAVE-USDC
1618129597.528648,-7.092203468368847,6943.528648138046,1618122654,389.694348,363.00293653977593,AAVE-USDC
1618130501.7277305,-6.083595773154457,176.72773051261902,1618130325,389.694348,366.6867633407672,AAVE-USDC
1618131405.9345715,-6.639079279378867,1080.9345717430117,1618130325,391.867265,366.6867633407672,AAVE-USDC
1618132310.165772,-6.639079279378867,1985.165771961212,1618130325,391.867265,366.6867633407672,AAVE-USDC
1618133214.523764,-6.121578591192705,2889.523763895035,1618130325,389.842531,366.6867633407672,AAVE-USDC
1618134118.7779071,-6.121578591192705,3793.7779071331024,1618130325,389.842531,366.6867633407672,AAVE-USDC
1618135023.2217646,-6.251018899395342,4698.221764564514,1618130325,390.347955,366.6867633407672,AAVE-USDC
1618135927.5874617,-6.251018899395342,5602.587461471558,1618130325,390.347955,366.6867633407672,AAVE-USDC
1618136831.7610722,-6.729537172152567,6506.7610721588135,1618130325,392.222297,366.6867633407672,AAVE-USDC
1618137736.290226,-6.729537172152567,7411.290225982666,1618130325,392.222297,366.6867633407672,AAVE-USDC
1618138640.816573,-6.4805311550692535,8315.816572666168,1618130325,391.245791,366.6867633407672,AAVE-USDC
1618139545.1192317,-6.4805311550692535,9220.11923146248,1618130325,391.245791,366.6867633407672,AAVE-USDC
1618140449.5139964,-6.4805311550692535,10124.513996362686,1618130325,391.245791,366.6867633407672,AAVE-USDC
1618141354.5424027,-6.4805311550692535,11029.542402744291,1618130325,391.245791,366.6867633407672,AAVE-USDC
1618142258.9785745,-6.854799590459279,11933.978574514387,1618130325,392.71448,366.6867633407672,AAVE-USDC
1618143163.2959611,-6.854799590459279,12838.295961141586,1618130325,392.71448,366.6867633407672,AAVE-USDC
1618144067.534412,-6.440316907741226,13742.534412145616,1618130325,390.874134,366.4859395648605,AAVE-USDC
1618144972.759974,-6.440316907741226,14647.759974002838,1618130325,390.874134,366.4859395648605,AAVE-USDC
1618145877.1523566,-6.5858831323978935,15552.152356624603,1618130325,391.444134,366.4859395648605,AAVE-USDC
1618146781.7914288,-6.5858831323978935,16456.791428804398,1618130325,391.444134,366.4859395648605,AAVE-USDC
1618147687.1829686,-6.5858831323978935,17362.182968616486,1618130325,391.444134,366.4859395648605,AAVE-USDC
1618148591.6705492,-7.623597511913893,484.6705491542816,1618148107,391.444134,362.6977625684536,AAVE-USDC
1618149496.1920946,-7.021930128732401,1389.192094564438,1618148107,389.092869,362.6977625684536,AAVE-USDC
1618150400.572947,-7.021930128732401,2293.572947025299,1618148107,389.092869,362.6977625684536,AAVE-USDC
1618151304.799456,-7.021930128732401,3197.799455881119,1618148107,389.092869,362.6977625684536,AAVE-USDC
1618152209.4145975,-7.502442844689892,4102.41459774971,1618148107,390.96949,362.6977625684536,AAVE-USDC
1618153114.2689354,-7.511201376188652,5007.268935441971,1618148107,391.003783,362.6977625684536,AAVE-USDC
1618154018.9586954,-6.503330920940241,758.9586954116821,1618153260,391.003783,366.3763159189772,AAVE-USDC
1618154923.297354,-6.503330920940241,1663.2973539829254,1618153260,391.003783,366.3763159189772,AAVE-USDC
1618155829.0015905,-6.503330920940241,2569.001590490341,1618153260,391.003783,366.3763159189772,AAVE-USDC
1618156733.586688,-7.032241825728584,3473.586688041687,1618153260,393.079708,366.3763159189772,AAVE-USDC
1618157639.3144586,-6.018168735685446,357.3144586086273,1618157282,393.079708,370.1145489187834,AAVE-USDC
1618158544.0187013,-6.018168735685446,1262.018701314926,1618157282,393.079708,370.1145489187834,AAVE-USDC
1618159448.4606464,-6.018168735685446,2166.460646390915,1618157282,393.079708,370.1145489187834,AAVE-USDC
1618160353.2819798,-5.599439207021547,3071.28197979927,1618157282,391.435824,370.1145489187834,AAVE-USDC
1618161257.861508,-6.63059104959826,352.8615081310272,1618160905,391.435824,366.31417228403,AAVE-USDC
1618162162.9524252,-6.63059104959826,1257.9524252414703,1618160905,391.435824,366.31417228403,AAVE-USDC
1618163072.6595514,-6.63059104959826,2167.659551382065,1618160905,391.435824,366.31417228403,AAVE-USDC
1618163977.0764923,-6.81223064010502,3072.0764923095703,1618160905,392.148278,366.31417228403,AAVE-USDC
1618164881.442522,-6.81223064010502,3976.44252204895,1618160905,392.148278,366.31417228403,AAVE-USDC
1618165788.9262283,-5.743371377059702,847.9262282848358,1618164941,392.148278,370.2544674693967,AAVE-USDC
1618166693.2680917,-5.743371377059702,1752.2680916786194,1618164941,392.148278,370.2544674693967,AAVE-USDC
1618167597.648996,-5.901837546351561,2656.648996114731,1618164941,392.770721,370.2544674693967,AAVE-USDC
1618168502.5494828,-5.901837546351561,3561.549482822418,1618164941,392.770721,370.2544674693967,AAVE-USDC
1618169406.8356223,-6.376162225323738,4465.835622549057,1618164941,394.639921,370.2544674693967,AAVE-USDC
1618170311.0583298,-5.901269769071833,5370.058329820633,1618164941,392.768489,370.2544674693967,AAVE-USDC
1618171216.713621,-5.6331772067001005,6275.713620662689,1618164941,391.716042,370.2544674693967,AAVE-USDC
1618172121.13739,-5.6331772067001005,7180.1373898983,1618164941,391.716042,370.2544674693967,AAVE-USDC
1618173025.6285908,-5.6331772067001005,8084.62859082222,1618164941,391.716042,370.2544674693967,AAVE-USDC
1618173930.2885635,-5.6331772067001005,8989.288563728333,1618164941,391.716042,370.2544674693967,AAVE-USDC
1618174834.725372,-7.397023154486305,9893.725372076036,1618164941,398.69412,370.2544674693967,AAVE-USDC
1618175739.1837852,-7.397023154486305,10798.18378520012,1618164941,398.69412,370.2544674693967,AAVE-USDC
1618176643.6060412,-7.397023154486305,11702.606041193008,1618164941,398.69412,370.2544674693967,AAVE-USDC
1618177547.7630908,-7.397023154486305,12606.763090848925,1618164941,398.69412,370.2544674693967,AAVE-USDC
1618178452.103155,-7.199536144527828,13511.103154659271,1618164941,397.90648,370.2544674693967,AAVE-USDC
1618179356.559981,-7.199536144527828,14415.55998134613,1618164941,397.90648,370.2544674693967,AAVE-USDC
1618180265.6064813,-7.199536144527828,15324.606481313704,1618164941,397.90648,370.2544674693967,AAVE-USDC
1618181172.410354,-7.199536144527828,16231.410353899002,1618164941,397.90648,370.2544674693967,AAVE-USDC
1618182076.8136892,-7.457743874683658,17135.813689231873,1618164941,398.936618,370.2544674693967,AAVE-USDC
1618182981.3776677,-7.457743874683658,18040.37766766548,1618164941,398.936618,370.2544674693967,AAVE-USDC
1618183886.4664962,-7.457743874683658,18945.46649622917,1618164941,398.936618,370.2544674693967,AAVE-USDC
1618184790.6893172,-7.457743874683658,19849.68931722641,1618164941,398.936618,370.2544674693967,AAVE-USDC
1618185696.9439912,-7.71136182850939,20755.943991184235,1618164941,399.951138,370.2544674693967,AAVE-USDC
1618186601.6981845,-7.71136182850939,21660.698184251785,1618164941,399.951138,370.2544674693967,AAVE-USDC
1618187507.1147792,-7.71136182850939,22566.11477923393,1618164941,399.951138,370.2544674693967,AAVE-USDC
1618188411.8648295,-7.71136182850939,23470.864829540253,1618164941,399.951138,370.2544674693967,AAVE-USDC
1618189316.213674,-7.266690382480667,24375.21367406845,1618164941,398.174131,370.2544674693967,AAVE-USDC
1618190220.5572164,-7.266690382480667,25279.55721640587,1618164941,398.174131,370.2544674693967,AAVE-USDC
1618191128.11637,-7.77986751697912,26187.11636996269,1618164941,400.225633,370.2544674693967,AAVE-USDC
1618192032.4466488,-7.77986751697912,27091.446648836136,1618164941,400.225633,370.2544674693967,AAVE-USDC
1618192936.685613,-7.814007664880264,27995.685612916943,1618164941,400.362502,370.2544674693967,AAVE-USDC
1618193841.0586853,-7.814007664880264,28900.05868530273,1618164941,400.362502,370.2544674693967,AAVE-USDC
1618194745.3469844,-7.33257296922608,29804.346984386444,1618164941,398.436895,370.2544674693967,AAVE-USDC
1618195650.385482,-7.33257296922608,30709.38548207283,1618164941,398.436895,370.2544674693967,AAVE-USDC
1618196556.503877,-7.144926160468436,31615.503876924515,1618164941,397.688963,370.2544674693967,AAVE-USDC
1618197462.7014298,-7.144926160468436,32521.701429843903,1618164941,397.688963,370.2544674693967,AAVE-USDC
1618198367.159156,-7.144926160468436,33426.15915608406,1618164941,397.688963,370.2544674693967,AAVE-USDC
1618199271.4112954,-7.696193607895084,34330.41129541397,1618164941,399.890387,370.2544674693967,AAVE-USDC
1618200175.6968496,-7.837340226483118,35234.69684958458,1618164941,400.456071,370.2544674693967,AAVE-USDC
1618201080.1159773,-7.837340226483118,36139.11597728729,1618164941,400.456071,370.2544674693967,AAVE-USDC
1618201985.8978786,-7.837340226483118,37044.89787864685,1618164941,400.456071,370.2544674693967,AAVE-USDC
1618202890.5367756,-7.837340226483118,37949.53677558899,1618164941,400.456071,370.2544674693967,AAVE-USDC
1618203794.8314688,-8.085303472869318,38853.83146882057,1618164941,401.451867,370.2544674693967,AAVE-USDC
1618204699.437224,-8.085303472869318,39758.4372241497,1618164941,401.451867,370.2544674693967,AAVE-USDC
1618205603.779843,-8.085303472869318,40662.779843091965,1618164941,401.451867,370.2544674693967,AAVE-USDC
1618206508.1115775,-8.085303472869318,41567.11157774925,1618164941,401.451867,370.2544674693967,AAVE-USDC
1618207412.896143,-7.66187270450895,42471.8961429596,1618164941,399.752962,370.2544674693967,AAVE-USDC
1618208318.1037216,-7.66187270450895,43377.10372161865,1618164941,399.752962,370.2544674693967,AAVE-USDC
1618209222.5921254,-7.66187270450895,44281.5921254158,1618164941,399.752962,370.2544674693967,AAVE-USDC
1618210126.9106212,-8.156757968291565,45185.91062116623,1618164941,401.739299,370.2544674693967,AAVE-USDC
1618211031.623313,-9.212100611168124,46090.62331295013,1618164941,406.00958,370.2544674693967,AAVE-USDC
1618211936.241804,-9.212100611168124,46995.241804122925,1618164941,406.00958,370.2544674693967,AAVE-USDC
1618212841.3200495,-8.156937023091096,758.3200495243073,1618212083,406.00958,374.189409870726,AAVE-USDC
1618213746.2344782,-8.626252924073256,1663.2344782352448,1618212083,407.922903,374.189409870726,AAVE-USDC
1618214650.8113227,-8.128467352833537,2567.8113226890564,1618212083,405.893815,374.189409870726,AAVE-USDC
1618215555.4754078,-7.089401105657855,465.4754078388214,1618215090,405.893815,378.10345928428137,AAVE-USDC
1618216459.6929486,-7.089401105657855,1369.6929485797882,1618215090,405.893815,378.10345928428137,AAVE-USDC
1618217364.113062,-7.089401105657855,2274.113062143326,1618215090,405.893815,378.10345928428137,AAVE-USDC
1618218268.4108267,-7.1188106688399335,3178.4108266830444,1618215090,406.013355,378.10345928428137,AAVE-USDC
1618219173.1382616,-7.1188106688399335,4083.138261556626,1618215090,406.013355,378.10345928428137,AAVE-USDC
1618220077.724978,-7.1188106688399335,4987.724977970123,1618215090,406.013355,378.10345928428137,AAVE-USDC
1618220982.3211722,-6.110074525798988,5892.321172237396,1618215090,401.933891,378.10345928428137,AAVE-USDC
1618221886.5680714,-6.818000029954958,438.5680713653565,1618221448,399.374892,373.043160475424,AAVE-USDC
1618222791.848842,-7.299631917010157,1343.848841905594,1618221448,401.30546,373.043160475424,AAVE-USDC
1618223696.122867,-6.736969567521886,2248.12286734581,1618221448,399.051036,373.043160475424,AAVE-USDC
1618224600.5159223,-7.447588519202377,553.5159225463867,1618224047,397.013511,368.5070984878282,AAVE-USDC
1618225504.886099,-7.661111851328043,1457.886099100113,1618224047,397.863347,368.5070984878282,AAVE-USDC
1618226409.2596142,-6.593830351618927,222.25961422920227,1618226187,397.863347,372.4662341357848,AAVE-USDC
1618227313.4930036,-6.593830351618927,1126.4930036067965,1618226187,397.863347,372.4662341357848,AAVE-USDC
1618228218.820866,-7.118120657295111,2031.820865869522,1618226187,399.957252,372.4662341357848,AAVE-USDC
1618229123.233687,-7.119881346529752,2936.2336869239807,1618226187,399.964303,372.4662341357848,AAVE-USDC
1618230027.4331603,-6.107418947030048,241.4331603050232,1618229786,399.964303,376.2606481315097,AAVE-USDC
1618230932.0323174,-6.100665949352459,1146.0323173999786,1618229786,399.964303,376.2860815539013,AAVE-USDC
1618231836.6032093,-6.100665949352459,2050.603209257126,1618229786,399.964303,376.2860815539013,AAVE-USDC
1618232744.729142,-6.361412744158651,2958.729141950608,1618229786,401.009574,376.2860815539013,AAVE-USDC
1618233648.890396,-6.361412744158651,3862.890396118164,1618229786,401.009574,376.2860815539013,AAVE-USDC
1618234553.4996932,-6.361412744158651,4767.499693155289,1618229786,401.009574,376.2860815539013,AAVE-USDC
1618235458.9853604,-5.366989845178474,231.98536038398743,1618235227,401.009574,380.0498831256306,AAVE-USDC
1618236364.2515724,-5.216979183257788,1137.2515723705292,1618235227,400.408047,380.0498831256306,AAVE-USDC
1618237268.562996,-6.025269178511707,34.56299614906311,1618237234,407.893972,384.0360152804983,AAVE-USDC
1618238172.771453,-6.98480371480182,514.7714529037476,1618237658,415.962886,387.8891428149131,AAVE-USDC
1618239077.011572,-6.98480371480182,1419.0115718841553,1618237658,415.962886,387.8891428149131,AAVE-USDC
1618239993.3014965,-6.509470039299248,2335.3014965057373,1618237658,413.988123,387.8891428149131,AAVE-USDC
1618240898.1125124,-7.032808715494126,481.1125123500824,1618240417,411.467401,383.5126865578928,AAVE-USDC
1618241802.5271497,-7.032808715494126,1385.5271496772766,1618240417,411.467401,383.5126865578928,AAVE-USDC
1618242707.1362965,-7.032808715494126,2290.1362965106964,1618240417,411.467401,383.5126865578928,AAVE-USDC
1618243612.0752308,-6.925249785351642,3195.0752308368683,1618240417,411.02453,383.5126865578928,AAVE-USDC
1618244516.4365952,-6.894332208939301,4099.436595201492,1618240417,410.897319,383.5126865578928,AAVE-USDC
1618245421.213141,-5.7965005416352176,556.213140964508,1618244865,410.897319,387.7505062420435,AAVE-USDC
1618246325.5061553,-6.640671919630506,558.5061552524567,1618245767,418.589671,391.68580306118304,AAVE-USDC
1618247229.938245,-6.772744349837927,1462.9382450580597,1618245767,419.143501,391.68580306118304,AAVE-USDC
1618248134.569427,-5.7543833428948,400.5694270133972,1618247734,419.143501,395.6989226512851,AAVE-USDC
1618249039.3435318,-5.7543833428948,1305.343531847,1618247734,419.143501,395.6989226512851,AAVE-USDC
1618249943.7538164,-5.7543833428948,2209.753816366196,1618247734,419.143501,395.6989226512851,AAVE-USDC
1618250848.4030888,-6.681161822558912,867.4030888080597,1618249981,418.723326,391.6520798814218,AAVE-USDC
1618251752.803367,-5.619665360171953,479.8033668994904,1618251273,418.723326,395.8355835606139,AAVE-USDC
1618252657.7887418,-6.588529435480655,300.7887418270111,1618252357,427.226891,399.976617669975,AAVE-USDC
1618253561.992137,-7.058048603819349,1204.9921369552612,1618252357,429.239869,399.976617669975,AAVE-USDC
1618254466.6786256,-5.926706795201332,689.6786255836487,1618253777,429.410654,404.69320884098335,AAVE-USDC
1618255371.003063,-5.926706795201332,1594.0030629634855,1618253777,429.410654,404.69320884098335,AAVE-USDC
1618256276.6791773,-5.926706795201332,2499.6791772842407,1618253777,429.410654,404.69320884098335,AAVE-USDC
1618257181.251986,-5.926706795201332,3404.251986026764,1618253777,429.410654,404.69320884098335,AAVE-USDC
1618258085.653675,-6.134900817300467,4308.653675079346,1618253777,430.306408,404.69320884098335,AAVE-USDC
1618258990.936024,-5.135577209008021,109.93602395057678,1618258881,430.306408,408.7609324478648,AAVE-USDC
1618259895.563763,-5.958307366617928,229.5637629032135,1618259666,438.660663,413.2800401621369,AAVE-USDC
1618260800.2603116,-5.958307366617928,1134.260311603546,1618259666,438.660663,413.2800401621369,AAVE-USDC
1618261704.9907055,-6.342784157485914,2038.9907054901123,1618259666,440.352061,413.2800401621369,AAVE-USDC
1618262609.3236132,-6.342784157485914,2943.323613166809,1618259666,440.352061,413.2800401621369,AAVE-USDC
1618263513.610292,-7.43634069312907,696.6102919578552,1618262817,440.352061,408.7798886450909,AAVE-USDC
1618264418.1991656,-6.563602130659679,490.19916558265686,1618263928,432.078234,404.6194795239796,AAVE-USDC
1618265322.6457064,-6.452439554000843,1394.6457064151764,1618263928,431.597683,404.6194795239796,AAVE-USDC
1618266227.5886245,-6.452439554000843,2299.5886244773865,1618263928,431.597683,404.6194795239796,AAVE-USDC
1618267131.8374505,-7.473469928271443,834.837450504303,1618266297,431.597683,400.50423952380737,AAVE-USDC
1618268036.513697,-7.473469928271443,1739.5136969089508,1618266297,431.597683,400.50423952380737,AAVE-USDC
1618268941.4094734,-7.56311857347654,2644.409473419189,1618266297,431.985326,400.50423952380737,AAVE-USDC
1618269845.994503,-7.56311857347654,3548.99450302124,1618266297,431.985326,400.50423952380737,AAVE-USDC
1618270750.46057,-7.56311857347654,4453.460569858551,1618266297,431.985326,400.50423952380737,AAVE-USDC
1618271655.4586782,-8.699458168265743,585.4586782455444,1618271070,431.985326,395.9714493390296,AAVE-USDC
1618272561.2141154,-7.379598058658841,38.214115381240845,1618272523,430.797309,400.1374850353242,AAVE-USDC
1618273466.7295208,-6.865745257821009,86.72952079772949,1618273380,433.071739,404.324976362911,AAVE-USDC
1618274373.018639,-5.81019757153574,921.0186393260956,1618273452,433.071739,408.6197692149366,AAVE-USDC
1618275279.2684467,-5.81019757153574,1827.268446683884,1618273452,433.071739,408.6197692149366,AAVE-USDC
1618276185.820789,-5.9291337541614855,2733.82078909874,1618273452,433.587569,408.6197692149366,AAVE-USDC
1618277094.3400662,-6.826238575353198,799.3400661945343,1618276295,442.027838,412.849842984283,AAVE-USDC
1618278003.8340254,-6.826238575353198,1708.8340253829956,1618276295,442.027838,412.849842984283,AAVE-USDC
1618278910.6540189,-6.826238575353198,2615.6540188789368,1618276295,442.027838,412.849842984283,AAVE-USDC
1618287385.8440022,-7.1933928726409535,4656.844002246857,1618282729,443.375775,412.58930931624985,AAVE-USDC
1618288289.8873222,-7.1933928726409535,5560.887322187424,1618282729,443.375775,412.58930931624985,AAVE-USDC
1618289194.1486435,-8.203011112478903,888.1486434936523,1618288306,443.375775,408.4385626139208,AAVE-USDC
1618290098.1416388,-6.23627714432909,1792.1416387557983,1618288306,434.729718,408.4385626139208,AAVE-USDC
1618291002.5184746,-6.23627714432909,2696.5184745788574,1618288306,434.729718,408.4385626139208,AAVE-USDC
1618291906.465081,-6.23627714432909,3600.465080976486,1618288306,434.729718,408.4385626139208,AAVE-USDC
1618292810.4862134,-6.23627714432909,4504.486213445663,1618288306,434.729718,408.4385626139208,AAVE-USDC
1618293714.7345836,-7.245131606785721,576.7345836162567,1618293138,434.680234,404.2880556382546,AAVE-USDC
1618294618.6302524,-7.770606047896862,1480.6302523612976,1618293138,436.973621,404.2880556382546,AAVE-USDC
1618295522.698648,-8.289000663245272,2384.6986479759216,1618293138,439.248428,404.2880556382546,AAVE-USDC
1618296426.5978568,-6.913139455701199,62.597856760025024,1618296364,428.845352,400.1891948211565,AAVE-USDC
1618297330.6793756,-6.1939366570377015,966.6793756484984,1618296364,425.768854,400.1891948211565,AAVE-USDC
1618298234.586819,-6.1939366570377015,1870.586818933487,1618296364,425.768854,400.1891948211565,AAVE-USDC
1618299138.6053846,-7.313818912233009,62.60538458824158,1618299076,425.768854,395.7274769903632,AAVE-USDC
1618300042.7598877,-7.313818912233009,966.7598876953124,1618299076,425.768854,395.7274769903632,AAVE-USDC
1618300946.7397254,-6.532544924013231,385.7397253513336,1618300561,426.867589,399.8642738297573,AAVE-USDC
1618301850.647966,-6.532544924013231,1289.6479661464691,1618300561,426.867589,399.8642738297573,AAVE-USDC
1618302754.7572086,-6.802748032114669,216.7572085857392,1618302538,423.440009,395.5820069632375,AAVE-USDC
1618303658.8153503,-7.290664365584279,1120.8153505325315,1618302538,425.513672,395.5820069632375,AAVE-USDC
1618304562.729269,-7.749864343994808,2024.72926902771,1618302538,427.474904,395.5820069632375,AAVE-USDC
1618305466.674374,-7.749864343994808,2928.674374103546,1618302538,427.474904,395.5820069632375,AAVE-USDC
1618306370.786,-8.296192904430205,64.78600001335144,1618306306,425.452486,391.5619395976964,AAVE-USDC
1618307274.8209505,-8.296192904430205,968.8209505081176,1618306306,425.452486,391.5619395976964,AAVE-USDC
1618308178.767967,-6.894385291006673,1872.7679669857023,1618306306,419.52155,391.5619395976964,AAVE-USDC
1618309083.1961975,-6.894385291006673,2777.196197748184,1618306306,419.52155,391.5619395976964,AAVE-USDC
1618309987.3688054,-6.894385291006673,3681.368805408478,1618306306,419.52155,391.5619395976964,AAVE-USDC
1618310891.5159943,-5.840047535817868,913.5159945487976,1618309978,419.52155,395.7164078653173,AAVE-USDC
1618311795.404019,-5.53310064617911,1817.404019117356,1618309978,418.234777,395.7164078653173,AAVE-USDC
1618312699.7829375,-5.53310064617911,2721.782937526703,1618309978,418.234777,395.7164078653173,AAVE-USDC
1618313604.0458667,-5.53310064617911,3626.045866727829,1618309978,418.234777,395.7164078653173,AAVE-USDC
1618314508.018339,-6.007739991980637,4530.018338918686,1618309978,420.226265,395.7164078653173,AAVE-USDC
1618315412.007089,-6.069913925068707,5434.007088899612,1618309978,420.487856,395.7164078653173,AAVE-USDC
1618316316.1683965,-6.069913925068707,6338.168396472931,1618309978,420.487856,395.7164078653173,AAVE-USDC
1618317220.357665,-7.040584276785045,331.3576650619507,1618316889,420.487856,391.8897896076168,AAVE-USDC
1618318124.771701,-7.040584276785045,1235.7717010974884,1618316889,420.487856,391.8897896076168,AAVE-USDC
1618319028.782446,-7.139971411703009,2139.782445907593,1618316889,420.906501,391.8897896076168,AAVE-USDC
1618319932.845706,-7.139971411703009,3043.845705986023,1618316889,420.906501,391.8897896076168,AAVE-USDC
1618320836.9886668,-7.139971411703009,3947.9886667728415,1618316889,420.906501,391.8897896076168,AAVE-USDC
1618321741.089039,-8.17301936945725,139.0890393257141,1618321602,420.906501,387.8563296010046,AAVE-USDC
1618322645.4784625,-6.258463660879586,1043.4784624576569,1618321602,412.914299,387.8563296010046,AAVE-USDC
1618323549.4646444,-6.258463660879586,1947.464644432068,1618321602,412.914299,387.8563296010046,AAVE-USDC
1618324453.787575,-6.7408470768552124,2851.787575006485,1618321602,414.913058,387.8563296010046,AAVE-USDC
1618325357.8360932,-5.714273289348305,551.8360931873322,1618324806,414.913058,391.8623812839864,AAVE-USDC
1618326261.9212816,-6.203937200112287,1455.9212815761566,1618324806,416.951535,391.8623812839864,AAVE-USDC
1618327165.9403436,-6.203937200112287,2359.940343618393,1618324806,416.951535,391.8623812839864,AAVE-USDC
1618328070.317881,-6.203937200112287,3264.3178811073303,1618324806,416.951535,391.8623812839864,AAVE-USDC
1618328975.8222904,-6.673395818357022,4169.822290420532,1618324806,418.915593,391.8623812839864,AAVE-USDC
1618329882.1713572,-6.810584045150024,5076.171357154846,1618324806,419.491345,391.8623812839864,AAVE-USDC
1618330788.1382935,-6.424928549098609,681.1382937431335,1618330107,422.89474,396.569736451377,AAVE-USDC
1618331694.1753452,-6.424928549098609,1587.1753451824188,1618330107,422.89474,396.569736451377,AAVE-USDC
1618332600.1800144,-6.9506939991231365,530.180014371872,1618332070,420.812517,392.54550344091336,AAVE-USDC
1618333506.0891497,-6.7433788655974265,1436.0891494750977,1618332070,419.939991,392.54550344091336,AAVE-USDC
1618334412.500559,-7.230550009239003,2342.5005593299866,1618332070,421.993322,392.54550344091336,AAVE-USDC
1618335318.801679,-6.753590765855975,688.8016786575317,1618334630,424.228317,396.5135437407491,AAVE-USDC
1618336224.627886,-6.753590765855975,1594.6278860569,1618334630,424.228317,396.5135437407491,AAVE-USDC
1618337129.788614,-7.065094107010323,2499.7886140346527,1618334630,425.553447,396.5135437407491,AAVE-USDC
1618338034.6727557,-7.065094107010323,3404.672755718231,1618334630,425.553447,396.5135437407491,AAVE-USDC
1618338940.2969575,-7.065094107010323,4310.296957731247,1618334630,425.553447,396.5135437407491,AAVE-USDC
1618339844.2794044,-6.496450467042723,5214.279404401779,1618334630,423.137661,396.5135437407491,AAVE-USDC
